ReqCPUS,ReqNodes,ReqMem,Timelimit,Submit,Start
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:11:21
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:11:27
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:11:32
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:11:37
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:11:42
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:11:47
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:11:52
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:11:57
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:12:02
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:12:07
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:12:12
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:12:17
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:12:20
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:12:23
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:12:27
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:12:32
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:12:37
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:12:42
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:12:47
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:12:52
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:12:57
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:13:03
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:13:08
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:13:13
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:13:18
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:13:23
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:13:28
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:13:33
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:13:38
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:13:43
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:13:48
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:13:53
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:13:53
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:13:57
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:14:02
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:14:07
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:14:12
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:14:17
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:14:22
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:14:27
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:14:32
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:14:37
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:14:42
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:14:47
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:14:52
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:14:57
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:15:02
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:15:02
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:15:07
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:15:12
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:15:17
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:15:22
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:15:27
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:15:32
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:15:37
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:15:41
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:15:44
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:15:48
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:15:53
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:15:58
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:16:03
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:16:08
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:16:12
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:16:14
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:16:18
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:16:23
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:16:28
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:16:33
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:16:38
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:16:43
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:16:48
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:16:53
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:16:58
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:17:03
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:17:07
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:17:12
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:17:17
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:17:22
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:17:27
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:17:32
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:17:37
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:17:42
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:17:47
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:17:52
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:17:57
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:18:02
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:18:07
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:18:12
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:18:17
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:18:22
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:18:27
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:18:30
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:18:33
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:18:38
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:18:43
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:18:47
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:18:50
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:18:57
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:19:02
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:19:07
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:19:12
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:19:17
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:19:22
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:19:27
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:19:27
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:19:32
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:19:37
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:19:42
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:19:47
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:19:52
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:19:57
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:20:03
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:20:08
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:20:13
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:20:18
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:20:23
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:20:28
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:20:33
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:20:38
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:20:43
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:20:48
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:20:53
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:20:58
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:21:03
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:21:08
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:21:13
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:21:18
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:21:23
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:21:28
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:21:33
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:21:38
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:21:43
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:21:50
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:21:57
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:22:01
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:22:07
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:22:11
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:22:17
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:22:21
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:22:27
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:22:30
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:22:33
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:22:37
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:22:41
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:22:47
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:22:47
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:22:51
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:22:57
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:23:01
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:23:07
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:23:11
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:23:17
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:23:17
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:23:21
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:23:24
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:23:28
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:23:33
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:23:38
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:23:43
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:23:48
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:23:53
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:23:58
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:24:03
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:24:08
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:24:13
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:24:18
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:24:23
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:24:28
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:24:33
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:24:38
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:24:43
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:24:48
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:24:53
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:24:58
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:25:02
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:25:07
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:25:12
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:25:17
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:25:22
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:25:27
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:25:32
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:25:37
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:25:42
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:25:47
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:25:52
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:25:57
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:26:02
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:26:07
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:26:12
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:26:17
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:26:22
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:26:27
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:26:31
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:26:37
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:26:41
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:26:47
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:26:51
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:26:57
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:27:01
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:27:07
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:27:11
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:27:17
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:27:21
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:27:27
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:27:32
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:27:37
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:27:42
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:27:47
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:27:52
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:27:57
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:28:02
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:28:07
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:28:12
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:28:17
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:28:22
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:28:27
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:28:32
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:28:37
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:28:42
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:28:47
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:28:52
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:28:57
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:29:02
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:29:07
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:29:12
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:29:17
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:29:22
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:29:27
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:29:31
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:29:37
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:29:41
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:29:47
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:29:52
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:29:57
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:30:02
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:30:07
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:30:12
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:30:17
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:30:21
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:30:27
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:30:31
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:30:37
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:30:42
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:30:47
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:30:52
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:30:57
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:31:02
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:31:07
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:31:12
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:31:17
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:31:21
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:31:27
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:31:31
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:31:37
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:31:41
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:31:47
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:31:51
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:31:57
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:32:03
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:32:03
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:32:07
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:32:12
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:32:17
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:32:22
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:32:27
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:32:32
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:32:37
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:32:42
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:32:47
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:32:52
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:32:57
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:33:00
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:33:03
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:33:07
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:33:12
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:33:17
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:33:22
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:33:27
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:33:32
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:33:37
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:33:42
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:33:47
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:33:52
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:33:57
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:34:02
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:34:07
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:34:12
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:34:17
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:34:20
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:34:23
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:34:27
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:34:32
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:34:37
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:34:42
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:34:47
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:34:52
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:34:57
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:35:02
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:35:10
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:35:17
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:35:17
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:35:21
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:35:27
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:35:31
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:35:37
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:35:41
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:35:47
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:35:51
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:35:51
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:35:57
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:36:01
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:36:07
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:36:12
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:36:17
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:36:22
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:36:27
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:36:32
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:36:37
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:36:42
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:36:47
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:36:52
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:36:57
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:37:02
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:37:07
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:37:12
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:37:17
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:37:22
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:37:27
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:37:32
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:37:37
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:37:42
1,1,257000M,1-00:00:00,2026-07-13T19:22:03,2026-07-14T06:37:47
